Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR2148781,2017-05-03 16:32:08,2015-08-06 18:32:15,26733305,5346661000,26733305,200,3566,,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/002098/SRR2148781,SRX1136367,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062144,PRJNA292133,2,292133,SRS1028820,SAMN03979176,simple,9606,Homo sapiens,GSM1846069,,,,,,,no,,,,,GEO,SRA282487,,public,AC0E440BBEC9A529A1A12334BF0F8A15,4E39A17F07EC805A9CC89815794C9010
SRR1528684,2017-07-27 15:39:11,2014-07-28 14:51:08,29102338,1484219238,0,51,937,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/001492/SRR1528684,SRX663293,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044936,PRJNA256317,,256317,SRS668167,SAMN02943064,simple,9606,Homo sapiens,GSM1446872,,,,,,,no,,,,,GEO,SRA176907,,public,74F9CA40E3FE7A7D191A1532D73A96A1,33654D553117CC8E77E2416622E99CA4
SRR4247766,2016-09-30 15:56:21,2016-09-15 19:04:43,1825119,131408568,1825119,72,83,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004148/SRR4247766,SRX2167812,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP090072,PRJNA343284,,343284,SRS1695710,SAMN05777234,simple,9606,Homo sapiens,GSM2312603,,,,,,,no,,,,,GEO,SRA472324,,public,7820878EB955CC1F926491DF9753AE21,737B3C5B61F4C08C5F5E94D759E66095
SRR1182347,2014-04-01 13:26:57,2014-03-03 18:01:50,35591226,1850743752,0,52,1156,,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/001154/SRR1182347,SRX480735,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP039359,PRJNA239893,2,239893,SRS565581,SAMN02671279,simple,9606,Homo sapiens,GSM1338767,,,,,,,no,,,,,GEO,SRA143636,,public,0EA667429D57096371F758D97FE0DB67,1529D98EB28ABF5369C33F7CACC2C666
SRR3157904,2017-02-08 16:25:17,2016-02-09 14:35:47,13340590,2694799180,13340590,202,952,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003083/SRR3157904,SRX1568721,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069828,PRJNA311329,2,311329,SRS1282434,SAMN04481960,simple,9606,Homo sapiens,GSM2058167,,,,,,,no,,,,,GEO,SRA352421,,public,CC9FC91E5564BFDA40293602ACB2DC12,EC1522C49A9F5018C9C060C27874EDF5
SRR5174901,2017-03-12 12:13:08,2017-01-13 12:18:52,1775004,177500400,1775004,100,84,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/005053/SRR5174901,SRX2491164,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP096727,PRJNA361254,2,361254,SRS1921097,SAMN06228955,simple,9606,Homo sapiens,GSM2456703,,,,,,,no,,,,,GEO,SRA527201,,public,08737E9DD96D3D3281813551BA97F0FE,5EEEF25FBFA42866CEBF9FF2A914E8B7
SRR5185202,2017-02-13 15:45:15,2017-01-18 18:22:45,116070,5281185,0,45,2,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/005063/SRR5185202,SRX2501224,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP081477,PRJNA338759,2,338759,SRS1927606,SAMN06238722,simple,9606,Homo sapiens,GSM2462358,,,,,,,no,,,,,GEO,SRA451818,,public,53BFCD1BDF58C1116613B748FE107A6B,24B5B6B766163E8612F7609E0FD9E4BC
ERR1041755,2016-04-09 12:42:17,2016-04-09 19:36:03,7846181,337385783,0,43,360,,https://sra-download.ncbi.nlm.nih.gov/traces/era14/ERR/ERR1041/ERR1041755,ERX1121237,E5.16.1891,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP012552,PRJEB11202,,317849,ERS888275,SAMEA3581126,simple,9606,Homo sapiens,E-MTAB-3929:E5.16.1891,,,,,,,no,,,,,Sophie Petropolous,ERA510323,,public,43793E122D39DE8110EFBB517B230345,FAE708AE4288E6B7A8C25A5E419A1F67
SRR1585552,2014-12-19 15:51:06,2014-09-30 10:49:59,24341022,710206482,0,29,509,,https://sra-download.ncbi.nlm.nih.gov/traces/sra1/SRR/001548/SRR1585552,SRX709895,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP047476,PRJNA262009,2,262009,SRS708912,SAMN03079314,simple,9606,Homo sapiens,GSM1513253,,,,,,,no,,,,,GEO,SRA185822,,public,ACCFB2F553A0340A73D0850DCD3D9C06,F4C5D5A7C4443C6999594D62B97BFD6A
SRR1602548,2015-10-14 15:36:03,2014-10-06 14:33:16,14557857,2940687114,0,202,1435,NCBI36,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/001564/SRR1602548,SRX724868,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP048674,PRJNA263182,2,263182,SRS716792,SAMN03097452,simple,9606,Homo sapiens,GSM1519569,,,,,,,no,,,,,GEO,SRA188822,,public,0C83C96F7DE704BCAB827F74AA3FC556,35A6B6CF7224559D21D31576A72F6297
