Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR1587359,2016-08-17 10:10:25,2016-08-18 11:13:52,144466,36116500,144466,250,8,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/era16/ERR/ERR1587/ERR1587359,ERX1658005,17120222,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,850,0,ILLUMINA,Illumina HiSeq 2000,ERP016000,PRJEB14362,,325750,ERS1253036,SAMEA4081926,simple,9606,Homo sapiens,SAMEA4081926,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA689250,,public,20393A246F096BB9CC9569A415846028,9B624C5ABDBDFB4E6AF566C72527C7C8
SRR5297047,2017-05-15 17:09:58,2017-02-28 14:11:45,3768056,192170856,0,51,73,,https://sra-download.ncbi.nlm.nih.gov/traces/sra46/SRR/005172/SRR5297047,SRX2599317,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP067759,PRJNA306878,2,306878,SRS2015343,SAMN06465106,simple,9606,Homo sapiens,GSM2509395,,,,,,,no,,,,,GEO,SRA322626,,public,85ECEE300830BBCB8E31F2951AEBD47D,7A05211DB827C1B7A087B04FB5DEF464
SRR5650206,2017-06-07 09:58:29,2017-06-07 09:53:45,87185,5056730,0,58,3,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/005517/SRR5650206,SRX2887534,GCGM4_12B_L002,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP108709,PRJNA389267,,389267,SRS2255554,SAMN07193258,simple,9606,Homo sapiens,GCGM4_12B_L002,,,,,not applicable,,no,,,,,,SRA570929,,public,953D5FAD38EA10F242EE78A38034B68D,365D64503FA537036C1647E3445DFC9E
SRR1296144,2014-11-03 08:58:11,2014-05-22 13:31:07,44046382,4492730964,44046382,102,2621,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/001265/SRR1296144,SRX550575,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042186,PRJNA248376,2,248376,SRS618316,SAMN02798090,simple,9606,Homo sapiens,GSM1396747,,,,,,,no,,,,,GEO,SRA166790,,public,17F04486E81CA701818CEF981C33B67F,AA5C8C674DAD6DDE52567750C7AA3E8F
ERR188170,2012-11-07 01:51:22,2012-11-07 01:50:44,38022139,5779365128,38022139,152,3779,,https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR188/ERR188170,ERX162900,NA19131.2.M_111215_8 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185370,SAMEA1573351,simple,9606,Homo sapiens,GEUV:NA19131,,,,,,,no,,,,,"Centre for Genomic Regulation, Barcelona",ERA169774,,public,6E474B1244414528994C74A817AA9B51,DD30909F4301896B9FD010B692DF9F15
SRR1778309,2015-02-04 20:04:42,2015-01-31 04:02:56,28672744,5791894288,28672744,202,3550,,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/001736/SRR1778309,SRX857934,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP052950,PRJNA273960,,273960,SRS829785,SAMN03316874,simple,9606,Homo sapiens,GSM1595863,,,,,,,no,,,,,GEO,SRA235719,,public,E397CEECD7BB29A430F8C3DB7F3E25E1,15D738D1BC0C9DDB83B8DAF2C1CEE05D
SRR3467448,2016-05-02 09:33:09,2016-04-29 15:20:24,7393216,369660800,0,50,238,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003386/SRR3467448,SRX1737093,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074202,PRJNA320107,2,320107,SRS1417815,SAMN04916698,simple,9606,Homo sapiens,GSM2138905,,,,,,,no,,,,,GEO,SRA421528,,public,E6B74518CC7E0FDEB2056F20AD22F294,4078646C02BF69B616217DC5C5BE3EEF
SRR4447028,2017-05-30 17:57:07,2016-10-24 13:34:34,5253341,267920391,0,51,147,,https://sra-download.ncbi.nlm.nih.gov/traces/sra1/SRR/004342/SRR4447028,SRX2265847,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067352,PRJNA305907,2,305907,SRS1757405,SAMN05936208,simple,9606,Homo sapiens,GSM2358874,,,,,,,no,,,,,GEO,SRA319300,,public,3DEED4B7C8FC4B4E3B69F03D7C0FD0CE,FB2321B7B346F07B4FAB03B8B9460771
SRR5826339,2017-07-14 18:53:13,2017-07-14 18:48:38,7285898,517790282,0,71,208,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/005689/SRR5826339,SRX3004240,MDAMB231_Parental_BiolRep2_TechRep1_R1.fastq.gz,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP111915,PRJNA392866,,392866,SRS2354849,SAMN07311741,simple,9606,Homo sapiens,MDA MB 231 D3H2LN Luc,,,,,female,,no,,,,,,SRA586853,,public,7F326CF39ECE202D3A02B8BAD2958102,FC38619561B8E4282575A847BB7C633F
SRR5174125,2017-03-12 12:12:55,2017-01-13 12:08:23,3977216,397721600,3977216,100,175,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/005052/SRR5174125,SRX2490387,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP096727,PRJNA361254,2,361254,SRS1920318,SAMN06227704,simple,9606,Homo sapiens,GSM2455927,,,,,,,no,,,,,GEO,SRA527201,,public,857E4D6F19C3BA8B65BB8C53F5E41D75,E0D500322E6622A0B2DEDF9EDC95044E
