Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR5077595,2017-03-09 16:19:19,2016-12-05 15:47:47,21778043,3310262536,21778043,152,1140,,https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004958/SRR5077595,SRX2396340,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP094573,PRJNA356287,2,356287,SRS1837462,SAMN06111512,simple,9606,Homo sapiens,GSM2416967,,,,,,,no,,,,,GEO,SRA500851,,public,C7E7A4857A387EC158527A04B551D691,13D1D7B240BC8DCB14A8B699E865A00E
SRR5009372,2017-01-09 12:28:26,2016-11-09 17:38:49,182076,52496532,182076,288,29,,https://sra-download.ncbi.nlm.nih.gov/traces/sra7/SRR/004891/SRR5009372,SRX2340568,siNT-Plate-3_RNA-Seq_targeted_MiSeq,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP091981,PRJNA321560,,321560,SRS1757332,SAMN05919747,simple,9606,Homo sapiens,siNT-Plate-3 in HCT116,,,,,male,,no,,,,,,SRA492450,,public,49A1875E46927445F498F446DC78C804,E1D4DEC627F8D17ECA90ADFF6CFA0F0A
SRR2922068,2016-06-01 15:56:13,2015-11-17 20:29:16,4139839,206991950,0,50,149,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002853/SRR2922068,SRX1432673,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP066197,PRJNA302188,2,302188,SRS1163704,SAMN04267828,simple,9606,Homo sapiens,GSM1940674,,,,,,,no,,,,,GEO,SRA311652,,public,429C55967E8F3B9ADF781EC5D628E5E8,B9E89B23384EBF4F4DBD1DFA31CA0BC2
SRR2105214,2016-01-29 16:18:16,2015-07-16 14:44:44,7693599,392373549,0,51,257,,https://sra-download.ncbi.nlm.nih.gov/traces/sra32/SRR/002055/SRR2105214,SRX1099349,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer,SRP061240,PRJNA290097,2,290097,SRS994052,SAMN03863460,simple,9606,Homo sapiens,GSM1825111,,,,,,,no,,,,,GEO,SRA278303,,public,20F87C2E8F39D7D90993FEBB71DFAFD0,32919A666E02BFE98F2594F818D95528
ERR1751470,2017-06-01 16:40:43,2017-06-01 18:46:58,3523799,880949750,3523799,250,357,,https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR1751/ERR1751470,ERX1819394,do9297_p,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,PAIRED,295,25,ILLUMINA,Illumina HiSeq 2500,ERP020478,PRJEB18540,,388773,ERS1470202,SAMEA24065668,simple,9606,Homo sapiens,E-MTAB-5308:do9297,,,,,,,no,,,,,Lovorka Stojic,ERA775021,,public,BEFABD910DEBB66106EFB6DA5CFE8CD7,7C2E407A87F7DC001B67AEC04947EB76
SRR5882306,2017-07-31 04:52:11,2017-07-30 23:07:23,62408278,12606472156,62408278,202,8223,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/005744/SRR5882306,SRX3048629,LUSCLib_N-72_RNA,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP114315,PRJNA395106,,395106,SRS2395405,SAMN07371362,simple,9606,Homo sapiens,N_72_RNA,,,,,male,,no,,,,,,SRA594399,,public,5A379647233481FF3EE89BDC596BCAB7,45E88437B76E4D74789AC74A49E03547
SRR396958,2012-11-09 00:00:00,2012-08-11 16:35:26,1826250,381686250,1826250,209,221,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/000387/SRR396958,SRX114829,A02756,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP010181,PRJNA274775,,274775,SRS285194,SAMN00771149,simple,9606,Homo sapiens,A02756,,,,,,,no,,,,,BCCAGSC,SRA049094,,public,57B15474B02A007AAED99F6D364B1ADC,D53310AEF54E0617B9ED8E6C3C3CEC88
SRR2964198,2017-01-19 16:24:32,2015-11-30 13:12:58,742896,148579200,742896,200,89,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002894/SRR2964198,SRX1454405,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP066781,PRJNA304408,2,304408,SRS1182165,SAMN04300985,simple,9606,Homo sapiens,GSM1956197,,,,,,,no,,,,,GEO,SRA314130,,public,779784F7111AF0AC4D7E17C564037E04,B43F423BA3C29907228183CCC716193C
SRR2977998,2016-07-22 17:04:23,2015-12-07 18:33:32,12623911,643819461,0,51,402,,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/002908/SRR2977998,SRX1467584,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194772,SAMN04321974,simple,9606,Homo sapiens,GSM1965313,,,,,,,no,,,,,GEO,SRA315327,,public,49CEBC3A763CD90A1E28DF50752565DB,059728C8F249F7CE92D655AD0913C38E
SRR567087,2013-08-05 09:43:05,2012-09-10 15:19:40,3993243,203655393,0,51,125,,https://sra-download.ncbi.nlm.nih.gov/traces/sra6/SRR/000553/SRR567087,SRX185898,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 1000,SRP007525,PRJNA138597,2,138597,SRS362053,SAMN01163914,simple,9606,Homo sapiens,GSM1000984,,,,,,,no,,,,,GEO,SRA040227,,public,3C802BCC701943C74CC543924F51B48B,5C9DD7E7B3712A8E94348495EE58C71C
