Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR752709,2016-01-12 18:08:25,2016-01-12 21:10:38,26732117,5399887634,26732117,202,3798,,https://sra-download.ncbi.nlm.nih.gov/traces/era12/ERR/ERR752/ERR752709,ERX696391,20LM01695,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP009437,PRJEB8360,,308666,ERS653490,SAMEA3232280,simple,9606,Homo sapiens,20LM01695,,,,,,,no,,,,,"MAX DELBRÜCK CENTER FOR MOLECULAR MEDICINE, BERLIN",ERA407959,,public,17F4058FCF5D281D0D2C89CD53EFE4A8,FC76500E64CB34E44AC9309A2601AA3D
SRR4247743,2016-09-30 15:56:21,2016-09-15 19:03:55,1276395,91900440,1276395,72,59,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004148/SRR4247743,SRX2167789,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP090072,PRJNA343284,,343284,SRS1695685,SAMN05777378,simple,9606,Homo sapiens,GSM2312580,,,,,,,no,,,,,GEO,SRA472324,,public,0EFFEB2C8C6FD8EA216B840270771A44,0D3871A89A56E4B7F34E9C80F1E2BFB9
SRR5094135,2017-05-29 14:25:12,2016-12-09 18:03:10,1500431,76521981,0,51,23,,https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004974/SRR5094135,SRX2410959,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP094862,PRJNA356896,2,356896,SRS1849142,SAMN06129934,simple,9606,Homo sapiens,GSM2422555,,,,,,,no,,,,,GEO,SRA502288,,public,DA9F30A91EBBC62BD6C851D165316A18,DF4EF201E139111E443E49D67100BB0F
SRR5750519,2017-06-24 23:07:12,2017-06-24 22:39:27,22324724,2232472400,0,100,759,,https://sra-download.ncbi.nlm.nih.gov/traces/sra49/SRR/005615/SRR5750519,SRX2950733,Huh751-T48-Uninfected-2,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP110282,PRJNA390648,,390648,SRS2309168,SAMN07259151,simple,9606,Homo sapiens,Huh751-T48-Uninfected-2,,,,,unknown,,no,,,,,,SRA580587,,public,F0F5920EAC9CADF8838C81EED41C8F45,B52E01F79A7DDD39A6FE3628FAB36EC0
SRR1130770,2015-07-22 17:11:38,2015-12-12 10:24:39,6416987,1155057660,6416987,180,712,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/001104/SRR1130770,SRX440362,,RNA-Seq,unspecified,TRANSCRIPTOMIC,PAIRED,120,0,ILLUMINA,Illumina HiSeq 2000,SRP035524,PRJNA235930,,235930,SRS538281,SAMN02592686,simple,9606,Homo sapiens,114BA9A,,,,,female,,no,,,,frontal cortex,HARBIN MEDICAL UNIVERSITY,SRA128361,,public,1124398E160696562200B1300BFF5822,04078EC34E79F8A4120553F694BDFE4C
SRR1424671,2015-11-18 17:34:09,2015-12-03 20:36:11,41327912,4132791200,0,100,3639,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/001391/SRR1424671,SRX610284,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP043364,PRJNA253002,2,253002,SRS641298,SAMN02866073,simple,9606,Homo sapiens,GSM1414944,,,,,,,no,,,,,GEO,SRA171541,,public,50ECA7A0BE7ADF31AFABFFB52AA870C8,0CA6C1B5614BE1B5F9F1ADA05E6F241D
SRR4055994,2016-10-06 16:17:16,2016-08-24 18:21:37,1414162,72122262,0,51,73,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/003960/SRR4055994,SRX2045363,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP067844,PRJNA307121,2,307121,SRS1637862,SAMN05562025,simple,9606,Homo sapiens,GSM2269129,,,,,,,no,,,,,GEO,SRA323017,,public,C4B3886E16D970961EE9C4235D8B48A1,CCAF3B9C52EC8B03AF7196D46F516F19
SRR2001118,2015-05-22 16:30:22,2015-04-28 14:33:12,5560237,222409480,0,40,134,,https://sra-download.ncbi.nlm.nih.gov/traces/sra28/SRR/001954/SRR2001118,SRX1012797,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP057758,PRJNA282505,2,282505,SRS924588,SAMN03570811,simple,9606,Homo sapiens,GSM1669185,,,,,,,no,,,,,GEO,SRA264523,,public,538D24DC9E01B0E76CF7D7EC92AB014C,9A5BA7A56C887A4BCFCD9EFC9E2D5548
SRR5606101,2017-05-29 16:30:12,2017-05-25 17:36:15,55767,2509515,0,45,1,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/005474/SRR5606101,SRX2858636,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP108076,PRJNA388108,,388108,SRS2229323,SAMN07169511,simple,9606,Homo sapiens,GSM2641405,,,,,,,no,,,,,GEO,SRA566776,,public,53D4D55D2CC26E5FA15A818788E26ECA,307ED39702E6B1AEEEAD2B7C35C9F629
SRR4422125,2016-11-14 11:27:33,2016-10-14 11:58:58,27957526,5591505200,27957526,200,3545,,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/004318/SRR4422125,SRX2244413,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP013565,PRJNA30709,,30709,SRS1745129,SAMN05896962,simple,9606,Homo sapiens,ENCODE biosample ENCBS192GTP,,,,,male,,no,,,,,GEO,SRA484807,,public,4D0EF577E9C9D4AEAA060F7BBF717A1A,907E8B19C8FC671177C204C21B0CDBA4
