Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1658421,2015-08-24 12:07:37,2014-11-20 14:31:22,11864775,474591000,0,40,303,,https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/001619/SRR1658421,SRX764782,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP050087,PRJNA268095,2,268095,SRS749141,SAMN03202974,simple,9606,Homo sapiens,GSM1551292,,,,,,,no,,,,,GEO,SRA204047,,public,0DC17E09503C3252C0194959D70A8FDD,10B3F79613830505746069BF6CFA5A9D
SRR315324,2011-07-22 00:32:03,2014-05-30 23:03:10,40639983,6177277416,40639983,152,3966,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/000307/SRR315324,SRX084677,GSM765399: CshlLong_RnaSeq_NHEK_nucleus_longPolyA,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP007461,PRJNA30709,2,30709,SRS241962,SAMN00672632,simple,9606,Homo sapiens,GSM765399,,,,,,,no,,,,,GEO,SRA039973,,public,9F6173D48C52A7A1BFA23396668902E4,0BC0FD3F29D75DAAF17656F0E209C21E
SRR3192693,2016-03-29 18:13:05,2016-02-27 15:19:00,113251621,22876827442,113251621,202,15137,,https://sra-download.ncbi.nlm.nih.gov/traces/sra18/SRR/003117/SRR3192693,SRX1603665,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP013565,PRJNA30709,,30709,SRS1313439,SAMN04284340,simple,9606,Homo sapiens,ENCODE biosample ENCBS231OMQ,,,,,male,,no,,,,,GEO,SRA358424,,public,33B57F0A1261A354E206D9C48759F24E,C000CC9ADEFCAD14E2EF72AB27AAEF4B
ERR1631401,2016-09-30 22:02:20,2016-10-15 08:54:41,1526384,65634512,0,43,64,,https://sra-download.ncbi.nlm.nih.gov/traces/era17/ERR/ERR1631/ERR1631401,ERX1701734,HP1506401_H15_s,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP017126,PRJEB15401,,344141,ERS1349858,SAMEA4438409,simple,9606,Homo sapiens,SAMEA4438409,,,,,,,no,,,,,Asa Segerstolpe,ERA705448,,public,D8D3F53EF2C88B71388CBE296B5D91D5,2EDC3E4797B06AF7E762EEBA9E953EB5
SRR4251865,2016-09-30 15:56:31,2016-09-16 11:45:59,1564222,156422200,1564222,100,101,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004152/SRR4251865,SRX2171866,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP090061,PRJNA343288,,343288,SRS1699542,SAMN05780094,simple,9606,Homo sapiens,GSM2318084,,,,,,,no,,,,,GEO,SRA472738,,public,56C798CF276A2CB904AD69C2F334CEFC,5EBAE75442F316BA5F0C59A7EEEE4A5F
SRR3128119,2016-07-08 16:13:15,2016-01-27 22:40:16,4867129,486712900,0,100,207,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003054/SRR3128119,SRX1549018,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP068957,PRJNA309972,2,309972,SRS1265516,SAMN04443154,simple,9606,Homo sapiens,GSM2047904,,,,,,,no,,,,,GEO,SRA342032,,public,9D6F1929593EDCA2B279917A10B47659,A93F381EA3EE899D26640FDCB665A73A
ERR1562173,2016-08-10 08:40:37,2016-08-10 10:15:24,3179023,794755750,3179023,250,273,,https://sra-download.ncbi.nlm.nih.gov/traces/era16/ERR/ERR1562/ERR1562173,ERX1632929,16774396,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2000,ERP016754,PRJEB15062,,338414,ERS1273185,SAMEA4361736,simple,9606,Homo sapiens,809fbe00-2e51-11e6-baac-68b599768938,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA686814,,public,13814376C6EC1CDBFF142C33E617D30D,F91D4795DDB0E3ECDD78396980781024
ERR1473582,2016-10-13 11:23:35,2016-10-14 12:16:43,59396134,11879226800,59396134,200,5319,,https://sra-download.ncbi.nlm.nih.gov/traces/era17/ERR/ERR1473/ERR1473582,ERX1544689,HDBR607,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,100,50,ILLUMINA,Illumina HiSeq 2000,ERP016243,PRJEB14594,,348211,ERS1221963,SAMEA4050853,simple,9606,Homo sapiens,E-MTAB-4840:HDBR607,,,,,,,no,,,,,HDBR - www.HDBR.org,ERA664469,,public,D9E2AC6B339A7C318396ECD08E6F2300,E28F52A48DE416880B7938363E3B27DC
SRR2088273,2016-01-28 01:00:06,2015-07-07 11:27:06,2970004,127710172,0,43,136,,https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/002039/SRR2088273,SRX1082242,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP060416,PRJNA289086,2,289086,SRS980222,SAMN03841795,simple,9606,Homo sapiens,GSM1810708,,,,,,,no,,,,,GEO,SRA275902,,public,FB255C2D790828438F39236E52C2F1A1,922D4870763CB9437E16A0642BB74E53
SRR3952851,2016-07-28 00:00:00,2016-07-26 11:31:10,28947,8284114,28947,286,3,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003860/SRR3952851,SRX1977203,H7_derived_D3GARPpCrdcM_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,4D39A75C2813324BC99BE93606BBCB03,ABCDA13C7DDB4D3101576A8EA5FC958F
