Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR3471637,2016-09-07 16:09:14,2016-05-03 11:40:01,28429094,2842909400,0,100,1844,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471637,SRX1738995,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074274,PRJNA320361,2,320361,SRS1419202,SAMN04932970,simple,9606,Homo sapiens,GSM2141252,,,,,,,no,,,,,GEO,SRA422927,,public,E3396CD0F0CEF1C8EC26E658B7EA621B,EC94CEDECF7E29832BFE91C8F1C8C40D
SRR315301,2011-07-22 05:21:04,2014-05-30 23:04:35,43175617,6562693784,43175617,152,4234,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/000307/SRR315301,SRX084666,GSM765388: CshlLong_RnaSeq_MCF-7_cell_longPolyA,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP007461,PRJNA30709,2,30709,SRS241951,SAMN00672621,simple,9606,Homo sapiens,GSM765388,,,,,,,no,,,,,GEO,SRA039973,,public,CC426EF459376818CD3FCDF3EF5F5E97,5571DDCCD7A9CF94412EA6A89EC51B38
SRR5381204,2017-03-30 02:41:08,2017-03-27 16:43:21,28201697,2876573094,28201697,102,1928,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005255/SRR5381204,SRX2676347,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP102542,PRJNA380649,2,380649,SRS2074852,SAMN06645453,simple,9606,Homo sapiens,GSM2551370,,,,,,,no,,,,,GEO,SRA549619,,public,9429C05DACFCE97AE05323044FD84013,FAEAC758F72CE43C78C474AB98AFFAF0
SRR1950860,2016-07-10 16:55:27,2015-04-02 10:41:53,53614493,5361449300,53614493,100,3510,,https://sra-download.ncbi.nlm.nih.gov/traces/sra27/SRR/001905/SRR1950860,SRX977106,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056822,PRJNA280163,2,280163,SRS892129,SAMN03458228,simple,9606,Homo sapiens,GSM1648867,,,,,,,no,,,,,GEO,SRA249646,,public,C0D9CFFCE6B670F2740C3A6DABB626DF,339C0DABC70BAEA4BB035093DA8E3474
SRR3680453,2016-07-01 15:42:22,2016-06-17 13:39:40,12608377,1891256550,12608377,150,1099,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/003594/SRR3680453,SRX1853228,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP076719,PRJNA326115,,326115,SRS1510352,SAMN05258452,simple,9606,Homo sapiens,GSM2204165,,,,,,,no,,,,,GEO,SRA434436,,public,D1A6CF84360BA266F9D75F803327ABC4,D652E5D1441D7A74FF35578DDD0073E9
SRR2013683,2015-06-08 15:01:48,2015-05-07 16:03:53,5117422,1033719244,5117422,202,629,,https://sra-download.ncbi.nlm.nih.gov/traces/sra28/SRR/001966/SRR2013683,SRX1021488,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP050499,PRJNA269154,2,269154,SRS931338,SAMN03612046,simple,9606,Homo sapiens,GSM1677714,,,,,,,no,,,,,GEO,SRA208165,,public,AABA8DA6B92AA45D346BE652F281BCA2,AE1D11959A3E230F7FB8F49B9378533A
SRR3290879,2017-04-03 09:32:24,2016-03-24 17:20:01,31619171,3161917100,31619171,100,1526,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/003213/SRR3290879,SRX1660734,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP072302,PRJNA316332,,316332,SRS1360702,SAMN04578758,simple,9606,Homo sapiens,GSM2098669,,,,,,,no,,,,,GEO,SRA395445,,public,1226CDE75F84077A18CAE4417DC680FF,C912057E9943E9F0573CEE5ECBE27D12
SRR901227,2014-06-11 16:53:03,2013-06-14 13:45:35,18975283,1897528300,18975283,100,1229,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/000880/SRR901227,SRX306144,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP026042,PRJNA208430,2,208430,SRS445200,SAMN02203806,simple,9606,Homo sapiens,GSM1163060,,,,,,,no,,,,,GEO,SRA091120,,public,5E24E5624DE42F7479F4A8FD3A76BB96,80D26D4A8185013E52EB7E3CB312E3CE
SRR1974651,2015-05-20 16:34:44,2015-04-15 13:56:01,3750049,562507350,3750049,150,266,,https://sra-download.ncbi.nlm.nih.gov/traces/sra27/SRR/001928/SRR1974651,SRX995969,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP057196,PRJNA281204,2,281204,SRS910532,SAMN03486250,simple,9606,Homo sapiens,GSM1657979,,,,,,,no,,,,,GEO,SRA259193,,public,258DE26EB07BFB3C4399A1D9806100DF,CF8497A576FD6110CC702670E59D117A
SRR4045100,2016-12-16 15:47:18,2016-08-19 16:36:54,36456890,1822844500,0,50,1133,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003950/SRR4045100,SRX2035971,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP082426,PRJNA339576,2,339576,SRS1629854,SAMN05597685,simple,9606,Homo sapiens,GSM2285802,,,,,,,no,,,,,GEO,SRA453640,,public,3DED01C56EE2CCD77E148159BCAF245E,B29845FF265F004464B8E05DBC71EF5D
