Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR925705,2015-07-22 17:13:24,2015-10-19 06:45:40,28805961,4378506072,28805961,152,2118,,https://sra-download.ncbi.nlm.nih.gov/traces/sra21/SRR/000904/SRR925705,SRX317712,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP026537,PRJNA210428,2,210428,SRS454697,SAMN02225467,simple,9606,Homo sapiens,GSM1172865,,,,,,,no,,,,,GEO,SRA092098,,public,FA28C767A0F910F26D6C39A18C74D4F3,8C980D6A727E1BF89947175F168A75F1
SRR5224324,2017-03-01 00:01:33,2017-02-02 14:08:14,18161039,1834264939,0,101,1241,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/005101/SRR5224324,SRX2533503,293_FHDND1_Dox_d2_rep3,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP098746,PRJNA352073,2,352073,SRS1954161,SAMN05991777,simple,9606,Homo sapiens,293_FHDND1_Dox_d2_rep3,,,,,female,,no,,,,,,SRA535259,,public,AA41F9D59CF6293506B60A00A0F75B90,50A85E3C5450FE3C45CB1D80949429D9
SRR1205178,2014-03-25 21:15:08,2014-03-25 21:12:19,21930528,2214983328,0,101,895,,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/001176/SRR1205178,SRX501316,MIRNA82-PE-IL10-1,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP040547,PRJNA241125,,241125,SRS582378,SAMN02692076,simple,9606,Homo sapiens,miRNA-82,,,,,N/A,,no,,,,,JCVI,SRA149182,,public,D3A34FFE23E1882B8532541398608770,1E3D5F692AD9A80C04CC2DEF9026724A
SRR1949835,2015-07-08 10:30:51,2015-04-01 12:32:50,71228545,14245709000,71228545,200,8997,,https://sra-download.ncbi.nlm.nih.gov/traces/sra27/SRR/001904/SRR1949835,SRX976193,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056784,PRJNA280078,2,280078,SRS891353,SAMN03455457,simple,9606,Homo sapiens,GSM1647959,,,,,,,no,,,,,GEO,SRA249559,,public,9494CB5B8572813AB069D8C3AEBF3988,D6C7F6D4F57881FF2B99E97119AF6314
SRR1265570,2015-02-23 09:00:52,2014-04-29 13:55:03,19652988,3526507819,0,179,1761,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/sra18/SRR/001235/SRR1265570,SRX528959,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041538,PRJNA245811,2,245811,SRS598656,SAMN02740722,simple,9606,Homo sapiens,GSM1376061,,,,,,,no,,,,,GEO,SRA160415,,public,292D7E3DE725017EBF7C036EE0330886,1E6F00E8A043B5C1965A5F43C573F828
SRR1609377,2015-10-01 16:23:06,2014-10-10 00:44:24,17229784,861489200,0,50,600,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/001571/SRR1609377,SRX730030,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP048801,PRJNA263476,,263476,SRS719249,SAMN03102652,simple,9606,Homo sapiens,GSM1522226,,,,,,,no,,,,,GEO,SRA189181,,public,B5A623E1827E6F507F6CE522079171B0,F820A844F2675F2EBA573A98203D26C6
SRR3993707,2017-08-02 00:00:34,2016-08-02 11:29:02,12748683,624685467,0,49,119,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003900/SRR3993707,SRX1994854,,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP080737,PRJNA335937,,335937,SRS1595623,SAMN05468205,simple,9606,Homo sapiens,FS2_JAS,,,,,female,,no,,,,,SHENZHEN SECOND PEOPLE'S HOSPITAL,SRA447341,,public,FBD22BEF1BB2849BD6C5A703F6771AEF,9830D83AE9D6932E7996EEC668F26B5A
SRR4047962,2017-04-05 16:42:21,2016-08-23 15:43:05,1423468,72596868,0,51,43,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/003953/SRR4047962,SRX2038797,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP082529,PRJNA339754,2,339754,SRS1632400,SAMN05606715,simple,9606,Homo sapiens,GSM2287610,,,,,,,no,,,,,GEO,SRA454047,,public,42662260E817116AFE829B8DE9FA3677,5D8B002116B250773ED521E068D7F82F
SRR4050863,2017-01-19 16:24:32,2016-08-23 18:34:25,1328930,330895982,1327597,248,110,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/003955/SRR4050863,SRX2040444,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP066781,PRJNA304408,2,304408,SRS1633876,SAMN05608934,simple,9606,Homo sapiens,GSM2289208,,,,,,,no,,,,,GEO,SRA314130,,public,192AE8ADCEFE6850838A519EC1CE2628,6CCCC73AF4111CF63BFAC9DA67A64F65
SRR1792696,2015-09-15 16:10:16,2015-02-06 12:37:13,106889976,16033496400,0,150,7365,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/001750/SRR1792696,SRX868358,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP053296,PRJNA274751,2,274751,SRS839213,SAMN03332130,simple,9606,Homo sapiens,GSM1603335,,,,,,,no,,,,,GEO,SRA236686,,public,6F0919CBD7E55E692B886E52672BD3E9,A6FBE503CC2D9F561F3658C396DADCD1
