Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR863503,2015-06-27 08:08:54,2015-06-27 05:13:52,30213890,1540495561,0,50,618,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR863/ERR863503,ERX943153,1001_IFN-ad_6_c,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP010227,PRJEB9148,,287599,ERS710234,SAMEA3355933,simple,9606,Homo sapiens,1001_IFN-ad_6_c,,,,,,,no,,,,,"HZI - HELMHOLTZ CENTRE FOR INFECTION RESEARCH, BRA",ERA432406,,public,B1659A634D2716F9AF1F28240CD28E3C,F8BAB41B5D35ADC7D946FBCEC52210E9
SRR4048018,2017-04-05 16:42:22,2016-08-23 15:44:32,6571087,335125437,0,51,198,,https://sra-download.ncbi.nlm.nih.gov/traces/sra27/SRR/003953/SRR4048018,SRX2038854,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP082529,PRJNA339754,2,339754,SRS1632458,SAMN05606428,simple,9606,Homo sapiens,GSM2287666,,,,,,,no,,,,,GEO,SRA454047,,public,E9A7BD37235B1298F22F43A90F4DB66F,6E67DDC0BB2A5BB9307120AA1EB7BF5A
SRR1205921,2014-03-26 19:12:09,2014-03-26 19:08:15,18808991,1899708091,0,101,774,,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/001177/SRR1205921,SRX501739,25A4-PE-IL6-1,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP040547,PRJNA241125,,241125,SRS582790,SAMN02691944,simple,9606,Homo sapiens,mRNA-25,,,,,male,,no,,,,,JCVI,SRA149384,,public,2DF065AF3D396077977CAD301FC26FB0,9DDE70FBDBD4A0402459859089B6EAF8
SRR5388814,2017-08-18 18:16:19,2017-03-30 06:54:25,176115963,35223192600,176115963,200,12774,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005262/SRR5388814,SRX2683703,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP102707,PRJNA380950,2,380950,SRS2080910,SAMN06652288,simple,9606,Homo sapiens,GSM2559627,,,,,,,no,,,,,GEO,SRA550345,,public,932BF7D699D76E7152F41FA89D4CD79A,33882BF5D418118F7757ED4F4638146A
SRR5606378,2017-05-29 16:30:16,2017-05-25 17:37:46,5842,262890,0,45,0,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/005474/SRR5606378,SRX2858913,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP108076,PRJNA388108,,388108,SRS2229600,SAMN07169831,simple,9606,Homo sapiens,GSM2641686,,,,,,,no,,,,,GEO,SRA566776,,public,A964D778FCFB5D81D9E11FDAE2A5FCF6,A08932B8AA0E1B65D54E0770BA651B9A
SRR4422339,2016-11-14 11:29:17,2016-10-14 03:40:33,51516878,10406409356,51516878,202,7282,,https://sra-download.ncbi.nlm.nih.gov/traces/sra6/SRR/004318/SRR4422339,SRX2244617,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP013565,PRJNA30709,,30709,SRS1745063,SAMN05897186,simple,9606,Homo sapiens,ENCODE biosample ENCBS423TBO,,,,,female,,no,,,,,GEO,SRA484925,,public,59DD29D11E5935971AA688C61D3D14ED,E5E8B8232A2A40C777303770CF1B7802
SRR3310102,2016-09-30 00:00:00,2016-03-29 20:35:06,30595293,6119058600,30595293,200,3735,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003232/SRR3310102,SRX1668929,TH1S009,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP072528,PRJNA316182,,316182,SRS1366728,SAMN04577845,simple,9606,Homo sapiens,TH1,,,,,not collected,,no,,,,,,SRA399707,,public,EE45FF16FDCE662EDF37C892F14025F8,69228764497A17E3FD86C38D262E238C
SRR3542031,2016-08-31 16:14:25,2016-05-18 17:38:00,3019444,226458300,0,75,84,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003459/SRR3542031,SRX1773332,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP075377,PRJNA322072,2,322072,SRS1445080,SAMN05012328,simple,9606,Homo sapiens,GSM2158627,,,,,,,no,,,,,GEO,SRA426887,,public,903FAA666C1020360F71477FBE1620A0,D87DB65AD16DDF97DC1D3BDA5C7F289B
SRR791585,2013-05-17 16:29:16,2013-03-22 12:05:42,12130283,2450317166,12130283,202,1763,,https://sra-download.ncbi.nlm.nih.gov/traces/sra9/SRR/000773/SRR791585,SRX254398,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP019939,PRJNA193719,2,193719,SRS403488,SAMN01985826,simple,9606,Homo sapiens,GSM1104131,,,,,,,no,,,,,GEO,SRA070643,,public,9141821B5227ECD1BAA06945CD84994E,B594190DE4FA52C9E3CF7379247B9DCF
ERR1882538,2017-03-16 16:43:36,2017-03-16 20:59:58,237359,59339750,237359,250,19,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/era18/ERR/ERR1882/ERR1882538,ERX1943039,NT890259P,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,850,0,ILLUMINA,Illumina HiSeq 2500,ERP016000,PRJEB14362,,325750,ERS1484165,SAMEA34537918,simple,9606,Homo sapiens,SAMEA34537918,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA845617,,public,C75AC75C9CB51B17B20A417BF145D7AF,C0EECC1D33D8A1D49FD9DD02BFDF2641
SRR4216678,2017-06-30 13:01:14,2017-06-30 12:54:48,6501686,486548486,0,74,394,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra49/SRR/004117/SRR4216678,SRX2153821,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP087726,PRJNA342415,2,342415,SRS1684330,SAMN05756818,simple,9606,Homo sapiens,GSM2307267,,,,,,,no,,,,,GEO,SRA465404,,public,BC50BE71BB5E3BD7EBA20D645A4D336A,CA079F4B2EE1574B2A75807C8E31B9EF
SRR2654017,2017-01-03 09:55:17,2015-10-14 23:12:40,26596348,1318268861,0,49,819,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/002591/SRR2654017,SRX1337010,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064832,PRJNA298835,2,298835,SRS1114763,SAMN04166673,simple,9606,Homo sapiens,GSM1908556,,,,,,,no,,,,,GEO,SRA304889,,public,61DD8CB148E5799F6AD774BE7B0B3402,C25EE2E2771871491A51A99C022F953F
