Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1783839,2015-02-04 13:45:42,2015-02-04 13:40:04,42398680,8564533360,42398680,202,4607,,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/001742/SRR1783839,SRX955745,,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP053034,PRJNA274213,,274213,SRS873541,SAMN03406653,simple,9606,Homo sapiens,"Quiescent RPE-1 cells, treated with 0.01mM ATM inhibitor and irradiated with 20J/cm^2 UV-C",,,,,female,,no,,,,,ERASMUS MC,SRA236027,,public,C2A4890CB5BA2EC37143E2DA4437657D,6921DCC1FCAA5BD360220F970022C1DA
SRR3952696,2016-07-28 00:00:00,2016-07-26 11:27:09,2299088,659658049,2299088,286,289,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003860/SRR3952696,SRX1977200,H7_derived_Sclrtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,D87BE8D40C2C8B173CB5D7A0D62CED31,80E58C1860D5848D335C7E6B272C137F
ERR1587555,2016-08-17 10:10:27,2016-08-18 11:15:37,196916,49229000,196916,250,11,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/era16/ERR/ERR1587/ERR1587555,ERX1658201,17120419,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,850,0,ILLUMINA,Illumina HiSeq 2000,ERP016000,PRJEB14362,,325750,ERS1253232,SAMEA4082122,simple,9606,Homo sapiens,SAMEA4082122,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA689250,,public,2B3D8BDF6C4416D3838F8BA800FA8E1D,162252A65B323A7642335AD400B17E16
SRR948703,2016-07-20 15:57:03,2013-08-07 09:33:43,19778848,3955769600,19778848,200,2753,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/000926/SRR948703,SRX332262,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP028567,PRJNA214460,2,214460,SRS467703,SAMN02303660,simple,9606,Homo sapiens,GSM1202537,,,,,,,no,,,,,GEO,SRA096813,,public,4E0004D31B73C4B3D89044E856487D2B,1C7B7EFF74F6CADCE6608962B556F7A8
SRR5982301,2017-08-27 20:42:37,2017-08-27 17:58:22,26267199,3940079850,26267199,150,1719,,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/005842/SRR5982301,SRX3138324,P39_P_RNA,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP116273,PRJNA400333,,400333,SRS2471195,SAMN07565714,simple,9606,Homo sapiens,P39_P_RNA,,,,,female,,no,,,,,,SRA603046,,public,E0718CE735BBFB58EDCE9A8316F23611,5FD134301E19B68CEF3BEA1F037C05EC
ERR315363,2013-12-12 01:51:12,2013-12-06 22:00:33,11921978,2408239556,11921978,202,1029,,https://sra-download.ncbi.nlm.nih.gov/traces/era7/ERR/ERR315/ERR315363,ERX288634,V198,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,514,0,ILLUMINA,Illumina HiSeq 2000,ERP003613,PRJEB4337,,231263,ERS326966,SAMEA2144120,simple,9606,Homo sapiens,E-MTAB-1733:thyroid_5c,,,,,,,no,,,,,"SCIENCE FOR LIFE LABORATORY, STOCKHOLM, SWEDEN",ERA240568,,public,78741A54AF5D2A04350258286F527FE5,0C81E8877CB4CA4358C83B71EF9629BC
SRR4455422,2016-11-15 15:36:27,2016-10-27 09:46:45,1266025,63301250,0,50,41,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/004350/SRR4455422,SRX2271896,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP092166,PRJNA350790,2,350790,SRS1762998,SAMN05946338,simple,9606,Homo sapiens,GSM2361750,,,,,,,no,,,,,GEO,SRA487223,,public,A8E0A11FEF65ABD4B382B90409E5961B,32B7D0C287C9756E820FE219EEA82EE1
SRR4290056,2017-04-11 14:48:11,2017-04-11 14:01:56,545556,110202312,545556,202,102,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/004189/SRR4290056,SRX2185572,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP090309,PRJNA343935,2,343935,SRS1709250,SAMN05805848,simple,9606,Homo sapiens,GSM2325835,,,,,,,no,,,,,GEO,SRA477267,,public,E9AEE9C68F140E11853706E45A501163,951FF4AC721345CB05F1AC6288624AE8
SRR4056657,2016-10-06 16:17:16,2016-08-24 18:26:23,272409,13892859,0,51,14,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/003961/SRR4056657,SRX2046024,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP067844,PRJNA307121,2,307121,SRS1638523,SAMN05561814,simple,9606,Homo sapiens,GSM2269790,,,,,,,no,,,,,GEO,SRA323017,,public,854348BEC569D375B40223F7873CE364,A28954900C4F063084DC8411CB339404
SRR5413741,2017-04-30 00:02:02,2017-04-05 08:16:11,55815,5637315,0,101,2,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005286/SRR5413741,SRX2705685,METRO9032_Skin_A6,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP103040,PRJNA379992,,379992,SRS2099091,SAMN06661596,simple,9606,Homo sapiens,METRO9032_Skin,,,,,female,,no,,,,,,SRA551573,,public,5FE2D8808FED03B88CF9E3C17A597334,6B3C242E28F54DBFA10FE3B33E2FF4E9
