Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR5174374,2017-03-12 12:13:00,2017-01-13 12:12:33,2063097,206309700,2063097,100,87,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/005053/SRR5174374,SRX2490636,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP096727,PRJNA361254,2,361254,SRS1920567,SAMN06228930,simple,9606,Homo sapiens,GSM2456176,,,,,,,no,,,,,GEO,SRA527201,,public,4BBF1FB7BD3CCC926AFA3E822382E2D4,1F36C09FEFC72BF3D76CF335B8D7971D
SRR1700300,2015-06-24 13:03:30,2014-12-09 16:25:24,9393255,479056005,0,51,299,,https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/001660/SRR1700300,SRX802824,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP050992,PRJNA269761,2,269761,SRS784984,SAMN03256496,simple,9606,Homo sapiens,GSM1562822,,,,,,,no,,,,,GEO,SRA212783,,public,1A2979D16953FB6914CB8EBB36E040E2,AD68598686D3890C494668FEAB455496
SRR3824181,2017-02-08 16:25:14,2016-07-11 10:39:27,23820772,4287738960,23820772,180,3116,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/003734/SRR3824181,SRX1924394,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP078234,PRJNA328443,,328443,SRS1553054,SAMN05371195,simple,9606,Homo sapiens,GSM2229924,,,,,,,no,,,,,GEO,SRA439153,,public,DC8B43C5642138251B717942EDAA8EB5,F145615BBAB6551FDF43485B7A80128B
SRR1190503,2014-03-19 23:48:12,2014-03-13 13:08:04,14747076,2978909352,14747076,202,1957,,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/001162/SRR1190503,SRX488071,IL100039998,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP040070,PRJNA233943,,233943,SRS570921,SAMN02688873,simple,9606,Homo sapiens,VMERS_MERS-MRC5-IFNbeta-24hrs,,,,,,,no,,,,,UMIGS,SRA145704,,public,863E4CAD94F11A296D29F465F94C30E5,61D6342D424EBE83F96E62DE5B45A54F
SRR1045618,2013-12-16 10:10:07,2013-12-16 10:08:35,5444564,1088912800,5444564,200,744,,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/001021/SRR1045618,SRX263870,polyA-RNA-seq_STL003SB_r1a,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000941,PRJNA34535,2,34535,SRS306623,SAMN00847542,simple,9606,Homo sapiens,STL003SB-01,,,,,,,no,,,,,UCSD,SRA009129,,public,78F941BBA5C8B831EBD090A76355B476,4A911693583658614C47B29B54BEF75C
SRR4040142,2016-11-08 16:48:15,2016-08-18 14:29:02,72733255,7346058755,0,101,4779,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003945/SRR4040142,SRX2031254,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP082321,PRJNA339381,2,339381,SRS1625309,SAMN05590208,simple,9606,Homo sapiens,GSM2283986,,,,,,,no,,,,,GEO,SRA453252,,public,092B472A30F51AF510E6EA1D6976F17F,B905F980A2F409D85A6964F52CB4F30A
SRR3471833,2016-09-07 16:09:14,2016-05-03 10:36:20,46919934,4738913334,0,101,1573,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471833,SRX1739191,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419397,SAMN04932753,simple,9606,Homo sapiens,GSM2141448,,,,,,,no,,,,,GEO,SRA422927,,public,9CDDCBB09363AB9728060DCE349CAB01,3D439B183C4B75F8AF8B69D93D91CF12
SRR2013743,2015-06-08 15:01:48,2015-05-07 15:41:45,3953833,798674266,3953833,202,483,,https://sra-download.ncbi.nlm.nih.gov/traces/sra28/SRR/001966/SRR2013743,SRX1021548,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP050499,PRJNA269154,2,269154,SRS931279,SAMN03611917,simple,9606,Homo sapiens,GSM1677774,,,,,,,no,,,,,GEO,SRA208165,,public,417961D4C7D5B749BE66AED3709EC909,5ACBA5CD2A7665ABC0ACBA3BDD15FBCA
SRR3090544,2016-06-03 15:52:14,2016-01-07 11:00:51,4000000,400000000,4000000,100,151,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/003018/SRR3090544,SRX1521155,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP068190,PRJNA308187,2,308187,SRS1239288,SAMN04387973,simple,9606,Homo sapiens,GSM2029333,,,,,,,no,,,,,GEO,SRA331875,,public,3FE12FA57B160C65D82F3C1602F08191,2D24479BD49C1AE461EB7E2C3D042521
SRR5982207,2017-08-27 20:40:11,2017-08-27 17:37:11,33140067,4971010050,33140067,150,2284,,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/005841/SRR5982207,SRX3138213,P84_T3_RNA,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP116273,PRJNA400333,,400333,SRS2471247,SAMN07565749,simple,9606,Homo sapiens,P84_T3_RNA,,,,,female,,no,,,,,,SRA603046,,public,9CAAD80A6BF8F340D721EB0C80084AE2,488B3C8AC4014DA59D2CF6C572A46FA0
