Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR5676803,2017-07-31 16:21:12,2017-06-13 13:34:32,1454598,187136502,1454598,128,68,,https://sra-download.ncbi.nlm.nih.gov/traces/sra49/SRR/005543/SRR5676803,SRX2912303,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP109040,PRJNA390180,2,390180,SRS2278610,SAMN07223422,simple,9606,Homo sapiens,GSM2665774,,,,,,,no,,,,,GEO,SRA573672,,public,C5742D08B7DBED4B70A768A55DDE587A,0804331E98B182968F5F7ABFE3714F0A
SRR3944485,2017-01-19 16:24:22,2016-07-22 09:46:18,7738744,472063384,0,61,183,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003852/SRR3944485,SRX1970476,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP079357,PRJNA330917,2,330917,SRS1579510,SAMN05430147,simple,9606,Homo sapiens,GSM2248264,,,,,,,no,,,,,GEO,SRA443102,,public,D357382EC09CB1ED1852B14CA08FA6DE,C3219BB10C7BF81D01F598F304E10909
SRR4248660,2016-09-30 15:56:21,2016-09-15 19:19:55,4651379,334899288,4651379,72,206,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004149/SRR4248660,SRX2168706,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP090072,PRJNA343284,,343284,SRS1696604,SAMN05777635,simple,9606,Homo sapiens,GSM2313500,,,,,,,no,,,,,GEO,SRA472324,,public,852F9D1AC4CA41A4566C8D80158BFE11,652AD5134AE798D5C030D576EF7C4126
SRR2064025,2015-11-03 16:14:11,2015-06-16 08:30:37,108930717,5555466567,0,51,3783,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/002015/SRR2064025,SRX1059601,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP059531,PRJNA287112,2,287112,SRS961856,SAMN03776557,simple,9606,Homo sapiens,GSM1712279,,,,,,,no,,,,,GEO,SRA273059,,public,1C10224CEBEF4DCD0185B9B7A3B5BE91,68A28E7760DC53542D987DFF863A2035
ERR1924219,2017-08-10 17:53:16,2017-08-23 21:06:46,63736875,3186843750,0,50,1118,,https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR1924/ERR1924219,ERX1981946,cR_FiPS_R1_s,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,ERP022538,PRJEB20388,,397699,ERS1662503,SAMEA103973335,simple,9606,Homo sapiens,E-MTAB-5674:cR_FiPS_R1,,,,,,,no,,,,,CRUK-CI,ERA879807,,public,B5499C0912B611D16E548E67CD70B941,4528FDFB89C7EDDCEC8CF0E75E18E963
ERR1630054,2016-09-30 21:40:22,2016-10-27 08:12:49,665093,28598999,0,43,28,,https://sra-download.ncbi.nlm.nih.gov/traces/era17/ERR/ERR1630/ERR1630054,ERX1700387,AZ_D3_s,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP017126,PRJEB15401,,344141,ERS1348511,SAMEA4437062,simple,9606,Homo sapiens,SAMEA4437062,,,,,,,no,,,,,Asa Segerstolpe,ERA705448,,public,E37EB2176B03D4CDB746A9A7FC6B1667,9243628367CBE8B5CDD369EECA2DD854
SRR3534271,2016-09-06 15:49:11,2016-05-17 12:35:39,922990,92299000,0,100,52,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003451/SRR3534271,SRX1768743,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP075248,PRJNA321741,2,321741,SRS1441419,SAMN05003058,simple,9606,Homo sapiens,GSM2154092,,,,,,,no,,,,,GEO,SRA426370,,public,F1210AF8B94E3A932C82BA34262D87EA,E89334D74E23428ADBCBBE070B87682F
SRR5020597,2017-08-15 16:38:30,2016-11-15 07:42:13,15034767,1518511467,0,101,695,,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/004902/SRR5020597,SRX2348389,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP093349,PRJNA353588,2,353588,SRS1798661,SAMN06017125,simple,9606,Homo sapiens,GSM2391383,,,,,,,no,,,,,GEO,SRA493919,,public,3671BCFCBF46EABE45AFFC277A2A5330,7A89248AC4B472B444C317DC3A4F6B4D
SRR3650330,2016-07-05 16:42:15,2016-06-08 18:34:55,1723221,172322100,0,100,73,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/003564/SRR3650330,SRX1832300,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP076307,PRJNA325005,2,325005,SRS1493378,SAMN05216948,simple,9606,Homo sapiens,GSM2194450,,,,,,,no,,,,,GEO,SRA431928,,public,4500AB075CDC5FD566E88B5E374C86F5,FC7387A21C303C2FC7A564E85DDF6B12
SRR1032882,2015-07-22 17:04:23,2015-12-11 02:59:01,28629542,1030663512,0,36,665,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/001008/SRR1032882,SRX379574,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033131,PRJNA229375,2,229375,SRS504032,SAMN02412858,simple,9606,Homo sapiens,GSM1269353,,,,,,,no,,,,,GEO,SRA111631,,public,A68580ACE82A4A503E3202C56B967976,F3AA009EEF7E463E5C6198A6A8F6AA56
