Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR948758,2014-07-29 14:22:06,2013-08-07 09:40:21,45061735,2298148485,0,51,1390,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/000926/SRR948758,SRX332302,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP028570,PRJNA214464,2,214464,SRS467743,SAMN02303679,simple,9606,Homo sapiens,GSM1202577,,,,,,,no,,,,,GEO,SRA096816,,public,9B9D83E77D642ABD4531C6C169EB5167,E4A8CC41C9FDCA48FAC899227E1A00B2
SRR4370064,2016-10-09 16:07:08,2016-10-06 15:35:26,34512819,6971589438,34512819,202,3781,,https://sra-download.ncbi.nlm.nih.gov/traces/sra4/SRR/004267/SRR4370064,SRX2224400,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP091017,PRJNA345667,2,345667,SRS1731705,SAMN05876244,simple,9606,Homo sapiens,GSM2339191,,,,,,,no,,,,,GEO,SRA482644,,public,555B927D447E54338839FE75835B670F,1931946EAC8C8E754936DA72ABC6F8B3
SRR390545,2011-12-16 09:56:50,2012-01-21 17:07:18,11116534,400195224,0,36,264,,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/000381/SRR390545,SRX111966,GSM849368: RIKEN_Cage_GM12878_cell_longPolyA,RNA-Seq,CAGE,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer,SRP009862,PRJNA30709,,30709,SRS282722,SAMN00766278,simple,9606,Homo sapiens,GSM849368,,,,,,,no,,,,,GEO,SRA048684,,public,528E7FEDE3521163924ADB6FAA226C07,44A50B689C1684FBAD5827D2629AAD38
SRR5454007,2017-08-18 18:17:19,2017-04-18 12:25:51,22241065,4492695130,22241065,202,1970,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005326/SRR5454007,SRX2742173,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP104149,PRJNA383243,2,383243,SRS2128771,SAMN06760666,simple,9606,Homo sapiens,GSM2580017,,,,,,,no,,,,,GEO,SRA554903,,public,60DB5C28813ACA7119A773D80F18CE46,D750836B3E9CF9655FAEC6E6EC994E56
SRR4251281,2016-09-30 15:56:31,2016-09-16 11:39:29,983753,98375300,983753,100,64,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004151/SRR4251281,SRX2171282,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP090061,PRJNA343288,,343288,SRS1698958,SAMN05780458,simple,9606,Homo sapiens,GSM2317500,,,,,,,no,,,,,GEO,SRA472738,,public,DF542574680AE825995E3EB7E81F3669,F2674D7FAF60742EB6DAD55EC5CEE071
SRR643777,2013-01-04 01:21:11,2013-01-04 01:20:59,84865190,3055146840,0,36,2162,,https://sra-download.ncbi.nlm.nih.gov/traces/sra8/SRR/000628/SRR643777,SRX214004,lib-RNA.RS20011,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP001371,PRJNA34535,,34535,SRS267013,SAMN00739185,simple,9606,Homo sapiens,fKidney_renal_pelvis.H-24259d97,,,,,,,no,,,,,NREMC,SRA010036,,public,9B0DADE66020B35C4493066668B02C15,6A588A20A6902F186B9CFC8C66C84E8F
SRR3469493,2016-05-26 16:27:05,2016-05-02 20:59:03,27670362,5534072400,27670362,200,3646,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003388/SRR3469493,SRX1737975,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP013565,PRJNA30709,,30709,SRS1418468,SAMN04875858,simple,9606,Homo sapiens,ENCODE biosample ENCBS857THE,,,,,male,,no,,,,,GEO,SRA422622,,public,4E24521B14165080226138731C54AF5E,56C32E172D3979A78A7C8A0290C8548A
SRR1662010,2014-11-28 11:07:08,2014-11-24 18:37:55,4000000,400000000,4000000,100,251,,https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/001623/SRR1662010,SRX767309,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer,SRP050223,PRJNA268382,2,268382,SRS751955,SAMN03219208,simple,9606,Homo sapiens,GSM1553421,,,,,,,no,,,,,GEO,SRA204397,,public,94D2ABA360B4623C4485BD10CC981BA1,C71656F56F1A4EBD12CA2D6F5757C773
SRR3096873,2016-08-25 22:08:15,2016-01-11 15:27:08,64448389,13018574578,64448389,202,8961,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003024/SRR3096873,SRX1527120,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP068307,PRJNA308482,2,308482,SRS1244932,SAMN04395889,simple,9606,Homo sapiens,GSM2037123,,,,,,,no,,,,,GEO,SRA332896,,public,BC49DBE0FE65EBAA6FED4EAC6389B3D1,B2E1F6974155E12419C7B43B4AA8BA09
SRR2044052,2015-07-16 16:21:15,2015-05-29 07:02:29,6617694,304413924,0,46,157,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001996/SRR2044052,SRX1042157,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP058840,PRJNA285283,2,285283,SRS948541,SAMN03743508,simple,9606,Homo sapiens,GSM1698416,,,,,,,no,,,,,GEO,SRA270366,,public,0BA042A7E97DD27FEA7F15019199D80B,4738D717860EB15F143593083065ABF4
