Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR5223873,2017-05-01 15:59:11,2017-02-02 08:21:25,18019311,1369467636,0,76,546,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/005101/SRR5223873,SRX2533054,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP098728,PRJNA369611,,369611,SRS1953726,SAMN06290009,simple,9606,Homo sapiens,GSM2474885,,,,,,,no,,,,,GEO,SRA535139,,public,105151966A276DEF78B5227B0F487A5C,8E6C51EAAE3BB56583D8056836909D24
SRR1950501,2015-12-31 16:38:18,2015-04-01 18:41:23,20962386,1069081686,0,51,671,,https://sra-download.ncbi.nlm.nih.gov/traces/sra27/SRR/001904/SRR1950501,SRX976775,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056802,PRJNA280122,2,280122,SRS891846,SAMN03457004,simple,9606,Homo sapiens,GSM1648609,,,,,,,no,,,,,GEO,SRA249591,,public,9210B7D06F75045CEC0603C18DC424D2,4FA2DD9AAD02A7D4AC8F2AAD7ECC26E6
SRR1036006,2014-02-06 16:46:18,2013-11-22 10:31:21,2099442,419888400,2099442,200,260,,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/001011/SRR1036006,SRX381845,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033266,PRJNA229548,2,229548,SRS506060,SAMN02419513,simple,9606,Homo sapiens,GSM1273616,,,,,,,no,,,,,GEO,SRA112092,,public,F2620C307F9FB523AEC021A26C7D662D,3BF8E17EA36ECEB892E2F6E3C3CA72D5
SRR3090027,2016-06-03 15:52:14,2016-01-07 11:14:57,7563633,378181650,0,50,147,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/003017/SRR3090027,SRX1521070,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP068190,PRJNA308187,2,308187,SRS1239374,SAMN04387977,simple,9606,Homo sapiens,GSM2029248,,,,,,,no,,,,,GEO,SRA331875,,public,4DF29974F84398FA1B0CD19B1D74127B,680938524ACADC638D089B15C8B2E6BD
SRR4247193,2016-09-30 15:56:21,2016-09-15 18:44:24,1133106,81583632,1133106,72,53,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004147/SRR4247193,SRX2167239,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP090072,PRJNA343284,,343284,SRS1695136,SAMN05776406,simple,9606,Homo sapiens,GSM2312030,,,,,,,no,,,,,GEO,SRA472324,,public,18EE48A2DBDA6A0BC17F7DD51C251535,DE7B4041F44E94B6100D536AA71995C2
SRR3438657,2017-06-25 12:03:17,2016-04-25 18:29:01,26906699,2690669900,26906699,100,1675,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003358/SRR3438657,SRX1725754,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP073813,PRJNA319583,,319583,SRS1411361,SAMN04901129,simple,9606,Homo sapiens,GSM2132256,,,,,,,no,,,,,GEO,SRA419962,,public,148A0F96410E24ED9DF56F8AF0128E1F,AABDEA2C4B900187C20827B72E7960C9
SRR4454342,2016-11-15 15:36:16,2016-10-27 07:54:03,4000000,400000000,4000000,100,244,,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/004349/SRR4454342,SRX2271052,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP092158,PRJNA350777,2,350777,SRS1762154,SAMN05946002,simple,9606,Homo sapiens,GSM2361369,,,,,,,no,,,,,GEO,SRA487172,,public,2B5FA9CB392C6EF19D126116552BA773,4BC7F44290A5BD9F810E6511683141FE
SRR4047272,2017-07-13 00:02:50,2016-08-23 17:17:42,12275871,1227587100,0,100,708,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003952/SRR4047272,SRX2038129,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP082522,PRJNA339740,2,339740,SRS1631769,SAMN05604848,simple,9606,Homo sapiens,GSM2287013,,,,,,,no,,,,,GEO,SRA454039,,public,3CF62ECF9FB14E284DC582E2369995DE,081618E57C70866D40AB516E776A133D
SRR5094238,2017-05-29 14:25:14,2016-12-09 18:02:53,3564131,181770681,0,51,63,,https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004974/SRR5094238,SRX2411062,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP094862,PRJNA356896,2,356896,SRS1849245,SAMN06130039,simple,9606,Homo sapiens,GSM2422658,,,,,,,no,,,,,GEO,SRA502288,,public,58298E958865A393ADAFB04F32602F19,2B70A43BAECAC35F6D275AF3269349DF
SRR3192721,2016-04-08 12:48:07,2016-02-26 23:58:07,26641015,1998076125,0,75,847,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/003117/SRR3192721,SRX1603682,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP070902,PRJNA313325,2,313325,SRS1313464,SAMN04519515,simple,9606,Homo sapiens,GSM2074748,,,,,,,no,,,,,GEO,SRA358429,,public,16C1CF653A8B70B7AB04674D7B530257,F3779EB86670E1F9E5DFFDB620E836D3
