Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR519504,2015-07-31 06:55:03,2015-08-01 08:41:08,31980636,4139566419,27106979,129,1913,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR519/ERR519504,ERX484739,RNAseq,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,150,0,ILLUMINA,Illumina HiSeq 2500,ERP005938,PRJEB6413,,291494,ERS465535,SAMEA2555158,simple,9606,Homo sapiens,PG192_D,,,,,,,no,,,,,LICAP,ERA314858,,public,2BD93872667862CC366E07CA921F910B,4D14DD804CD3382BA92252460F927522
SRR4228261,2017-01-03 09:57:58,2016-09-09 17:30:54,6815958,347613858,0,51,114,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004129/SRR4228261,SRX2155558,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP087846,PRJNA342487,2,342487,SRS1685621,SAMN05757813,simple,9606,Homo sapiens,GSM2308397,,,,,,,no,,,,,GEO,SRA465574,,public,88EB21D81C65678D541F9E1490EA9971,160680E9DA7717753D8FEE130D1EA981
SRR3745565,2016-12-05 16:36:39,2016-07-06 15:08:14,23684142,1207891242,0,51,805,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/003657/SRR3745565,SRX1899468,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP077998,PRJNA328021,,328021,SRS1542274,SAMN05362952,simple,9606,Homo sapiens,GSM2227055,,,,,,,no,,,,,GEO,SRA438292,,public,E3A8BC880A72CDF3D2806E91898A0FE7,355C3BF5B10707B904ECAE4A41E8D534
SRR2138083,2015-09-15 16:11:13,2015-07-31 12:52:36,6620886,500146850,0,75,207,,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/002087/SRR2138083,SRX1127394,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP061881,PRJNA291597,2,291597,SRS1019099,SAMN03946199,simple,9606,Homo sapiens,GSM1841078,,,,,,,no,,,,,GEO,SRA281253,,public,D47E3160DC703009FBB2B963F0851986,5CDAE8C37744BED649323C6606DC7DCF
SRR3219538,2017-02-16 16:36:02,2016-03-11 13:33:46,1902996,475749000,1902996,250,275,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/003144/SRR3219538,SRX1626514,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP071643,PRJNA314949,2,314949,SRS1335994,SAMN04546150,simple,9606,Homo sapiens,GSM2085719,,,,patient 2,,,no,,,,,GEO,SRA384307,,public,9CADCF447812DDC42732BDBE447B8F44,0AB232AEC845A52A24317E6DD72750E4
ERR197925,2012-11-22 04:51:36,2012-11-22 04:50:43,81922044,16384408800,81922044,200,11280,,https://sra-download.ncbi.nlm.nih.gov/traces/era3/ERR/ERR197/ERR197925,ERX172614,AMKL7_extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,100,0,ILLUMINA,Illumina HiSeq 2000,ERP001971,PRJEB639,2,205661,ERS194242,SAMEA1573836,simple,9606,Homo sapiens,E-MTAB-1370:AMKL7,,,,,,,no,,,,,"Fasteris, Switzerland",ERA175487,,public,1D137B0E21767809D9660E67DC978F4A,A671E7A0DD75AB9507FB7FC0383EA541
ERR1633218,2016-09-30 22:41:58,2016-10-05 23:55:28,845944,36375592,0,43,29,,https://sra-download.ncbi.nlm.nih.gov/traces/era16/ERR/ERR1633/ERR1633218,ERX1703551,HP1526901T2D_D12_s,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP017126,PRJEB15401,,344141,ERS1351675,SAMEA4440226,simple,9606,Homo sapiens,SAMEA4440226,,,,,,,no,,,,,Asa Segerstolpe,ERA705448,,public,AC36D26C8C3F20741EDCA90B2C2CE58D,2D89A55D154E3CE878041E8E627D3759
SRR2979041,2016-07-22 17:04:23,2015-12-07 17:30:07,2144635,109376385,0,51,67,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/002909/SRR2979041,SRX1468629,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193971,SAMN04322677,simple,9606,Homo sapiens,GSM1966350,,,,,,,no,,,,,GEO,SRA315327,,public,92DC34AA94BCE49B22CDB8B22817257D,FC08ECDC882F4914C937DA8E0BB477C9
SRR4250914,2016-09-30 15:56:31,2016-09-16 11:36:43,1212239,121223900,1212239,100,50,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004151/SRR4250914,SRX2170915,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP090061,PRJNA343288,,343288,SRS1698592,SAMN05779809,simple,9606,Homo sapiens,GSM2317133,,,,,,,no,,,,,GEO,SRA472738,,public,AF728F1FFC0654BD0CA75064822EB6AA,83A8C85A2134536435E2F1435D491BE0
SRR3618215,2016-11-14 13:22:38,2016-06-13 15:16:55,2462047,185397180,0,75,71,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/003533/SRR3618215,SRX1814634,9th-C28_S50,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP075970,PRJNA323853,,323853,SRS1477592,SAMN05191618,simple,9606,Homo sapiens,9th-C28_S50,,,,,female,,no,,,,,,SRA430378,,public,EE3F4A404ACC45342A4F0A2C3F901FD0,A20DF5D9EA70EDB6256A8A5CFEE9A9F5
