Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR976772,2014-01-02 15:46:03,2013-09-11 17:35:54,58029169,11721892138,58029169,202,7558,,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/000953/SRR976772,SRX348816,,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029899,PRJNA218926,2,218926,SRS479559,SAMN02354076,simple,9606,Homo sapiens,GSM1229373,,,,,,,no,,,,,GEO,SRA101245,,public,E55DB240C23581C1445A7452A246932D,63FE576D26601ED8FF42B03656369C2C
SRR1275168,2014-08-02 00:00:00,2016-12-06 23:15:07,7869498,1589638596,7869498,202,1062,,https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/001245/SRR1275168,SRX534706,iPS_12,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041736,PRJNA236018,2,236018,SRS603423,SAMN02731969,simple,9606,Homo sapiens,iPS_12,,,,,male,,no,,,,,,SRA159183,,public,8495F9285FC70F93B447CEA859F866AB,E6BD3EC4B7CB0C04A7A918BC5CC6361F
SRR4240842,2016-10-03 17:19:09,2016-10-05 09:17:45,108610549,12381602586,108610549,114,8119,,https://sra-download.ncbi.nlm.nih.gov/traces/sra18/SRR/004141/SRR4240842,SRX2161811,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP089788,PRJNA342787,,342787,SRS1689962,SAMN05768077,simple,9606,Homo sapiens,GSM2309615,,,,,,,no,,,,,GEO,SRA470283,,public,F99884943C4919C6471681447B728A68,A86422117053DD4987892FC161EDFBEF
SRR5163204,2017-04-27 16:43:23,2017-01-10 10:05:07,1863292,106950842,0,57,47,,https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/005042/SRR5163204,SRX2480373,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP096334,PRJNA360610,2,360610,SRS1911995,SAMN06213036,simple,9606,Homo sapiens,GSM2451033,,,,,,,no,,,,,GEO,SRA525711,,public,55A912CE5971EECA2D7684DFEF9639B9,7872D05630CDC3E430D70272D21BD9B9
SRR3477865,2016-08-05 17:37:08,2016-05-05 15:27:08,37961316,1936027116,0,51,760,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003396/SRR3477865,SRX1744212,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074426,PRJNA320752,2,320752,SRS1423385,SAMN04956616,simple,9606,Homo sapiens,GSM2143926,,,,,,,no,,,,,GEO,SRA423691,,public,6171464182EA0B625A14D6004A0480FA,FCDAA81B726BEA4287CAFCB2ECD65636
SRR3308908,2016-06-11 13:00:51,2016-03-29 09:12:16,31051485,3105148500,31051485,100,1702,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003231/SRR3308908,SRX1668080,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP072492,PRJNA316673,2,316673,SRS1366069,SAMN04589267,simple,9606,Homo sapiens,GSM2100876,,,,,,,no,,,,,GEO,SRA399530,,public,6821F72B39B981CAB8F200CD60784E59,6D592AAD2DF429840ABDA57FB22B898E
SRR4045051,2016-12-16 15:47:18,2016-08-19 16:32:50,25578016,1278900800,0,50,813,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003950/SRR4045051,SRX2035922,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP082426,PRJNA339576,2,339576,SRS1629805,SAMN05597658,simple,9606,Homo sapiens,GSM2285753,,,,,,,no,,,,,GEO,SRA453640,,public,6C5E3A542E0A51A9C4E8F45591CE28E1,042461373E9F6302D1C1A1311DFA91D8
SRR2962434,2016-11-09 10:41:14,2015-11-27 17:09:58,60565824,9144668695,60565824,150,3147,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002893/SRR2962434,SRX1453412,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP066737,PRJNA299393,,299393,SRS1181092,SAMN04201506,simple,9606,Homo sapiens,A549 - NFE2L2 siRNA-3,,,,,male,,no,,,,,GEO,SRA313949,,public,13D8B5D3C9F90053C675DDC3AC90BBDF,1FA5CBA974140459D1CBBDBBBBB55DEB
ERR1275374,2016-02-22 11:12:28,2016-02-27 13:44:45,5298293,794743950,5298293,150,140,GRCh38,https://sra-download.ncbi.nlm.nih.gov/traces/era13/ERR/ERR1275/ERR1275374,ERX1346962,15128334,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP012527,PRJEB11180,,312320,ERS874764,SAMEA3567615,simple,9606,Homo sapiens,TSG_PRAD6213321-sc-2418041,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA565060,,public,EAAE3AAA2E4209AD6482F414DE0E7DB7,8D1FE0E0C3E2847500FA029BFDA59448
SRR3141161,2016-03-04 00:00:00,2016-02-03 14:43:58,2106724,210672400,2106724,100,123,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003067/SRR3141161,SRX1558303,HUMuoeXFWGAAPEI-94,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,200,20,ILLUMINA,Illumina HiSeq 2500,SRP069159,PRJNA310375,,310375,SRS1273522,SAMN04453277,simple,9606,Homo sapiens,HUMuoeXFWGAAPEI-94,,,,,not determined,,no,,,,,BGI,SRA346084,,public,6139190361189CA275E3488F19AE032D,F1B08787A914B427E11CF843BFBA7310
