Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1814049,2015-04-03 17:06:04,2015-02-23 18:08:09,13591848,2446532640,13591848,180,1717,,https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/001771/SRR1814049,SRX886424,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP055444,PRJNA276143,2,276143,SRS853338,SAMN03366768,simple,9606,Homo sapiens,GSM1617453,,,,,,,no,,,,,GEO,SRA244076,,public,2AFDF307F53BEFEF92C6F108ADF352AB,0E6AEC585CE3CBACE58A9C19A889F91C
SRR2927321,2016-09-26 18:34:20,2015-11-20 07:54:41,89003914,13528594928,89003914,152,8359,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002858/SRR2927321,SRX1418878,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP065815,PRJNA301175,2,301175,SRS1152709,SAMN04240905,simple,9606,Homo sapiens,GSM1930430,,,,,,,no,,,,,GEO,SRA309523,,public,AA17AE41911D7A4229226AEB9F372C09,A5EF3E9B7D6C381E05CF7F6A53EFA0AF
SRR2240579,2015-09-06 09:08:11,2015-09-04 00:04:56,4000000,400000000,4000000,100,253,,https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/002188/SRR2240579,SRX1182670,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP055810,PRJNA277181,2,277181,SRS1054899,SAMN04028907,simple,9606,Homo sapiens,GSM1868810,,,,,,,no,,,,,GEO,SRA245510,,public,CA5CF6F16D2712E1931E0B0E851762E2,2DF8185027099E85E1BD882A4B92CB74
SRR4454342,2016-11-15 15:36:16,2016-10-27 07:54:03,4000000,400000000,4000000,100,244,,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/004349/SRR4454342,SRX2271052,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP092158,PRJNA350777,2,350777,SRS1762154,SAMN05946002,simple,9606,Homo sapiens,GSM2361369,,,,,,,no,,,,,GEO,SRA487172,,public,2B5FA9CB392C6EF19D126116552BA773,4BC7F44290A5BD9F810E6511683141FE
ERR1299343,2017-02-03 14:41:31,2017-02-03 14:44:59,30238872,2284321856,0,75,877,,https://sra-download.ncbi.nlm.nih.gov/traces/era18/ERR/ERR1299/ERR1299343,ERX1371006,Non transfected #2,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,ERP014449,PRJEB12918,,369638,ERS1073744,SAMEA3886610,simple,9606,Homo sapiens,E-MTAB-4511:Non transfected #2,,,,,,,no,,,,,IMB sequencing facility,ERA568750,,public,031184F43684F3D89AAEB768FF1C796C,419A0B510098882C699A4FB3B8A3B272
SRR2937235,2016-03-29 16:39:11,2015-11-19 21:21:32,7524151,391255852,0,52,275,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/002868/SRR2937235,SRX1439938,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP066450,PRJNA302818,2,302818,SRS1170133,SAMN04280660,simple,9606,Homo sapiens,GSM1946176,,,,,,,no,,,,,GEO,SRA312459,,public,738F44DEFB2A64BC54DDC436BA4F41A4,88BB43205FA90E4385CA9BD6AB09102C
SRR3129559,2016-02-29 09:24:17,2016-01-30 04:56:32,973144,41845192,0,43,44,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003056/SRR3129559,SRX1549744,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP068970,PRJNA310000,2,310000,SRS1266418,SAMN04444915,simple,9606,Homo sapiens,GSM2048685,,,,,,,no,,,,,GEO,SRA342085,,public,6E99DBC19AC9BD527331635B2DBBB078,1ECF95FFFC7721DC592FE0D24C4BEC9B
SRR3745565,2016-12-05 16:36:39,2016-07-06 15:08:14,23684142,1207891242,0,51,805,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/003657/SRR3745565,SRX1899468,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP077998,PRJNA328021,,328021,SRS1542274,SAMN05362952,simple,9606,Homo sapiens,GSM2227055,,,,,,,no,,,,,GEO,SRA438292,,public,E3A8BC880A72CDF3D2806E91898A0FE7,355C3BF5B10707B904ECAE4A41E8D534
SRR4056382,2016-10-06 16:17:16,2016-08-24 18:25:13,502419,25623369,0,51,25,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/003961/SRR4056382,SRX2045749,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP067844,PRJNA307121,2,307121,SRS1638248,SAMN05561684,simple,9606,Homo sapiens,GSM2269515,,,,,,,no,,,,,GEO,SRA323017,,public,06E683FCF7532BAAC5BCAF3AF394C3B3,D107897001CF56E98743FF24480A332A
SRR1032958,2014-03-24 10:31:04,2013-11-19 16:51:26,2894093,578818600,2894093,200,333,,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/001008/SRR1032958,SRX379648,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP033135,PRJNA229164,2,229164,SRS504106,SAMN02413226,simple,9606,Homo sapiens,GSM1269008,,,,,,,no,,,,,GEO,SRA111636,,public,0633D548D6A5841EC6083660C65E8C0E,FC2C27CDA46B6A3A46353D0A8F033FF4
