Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR5418349,2017-04-30 00:02:37,2017-04-05 12:24:54,268747,27143447,0,101,14,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005291/SRR5418349,SRX2709903,METRO5554_Kidney_A8,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP103040,PRJNA379992,,379992,SRS2101734,SAMN06661588,simple,9606,Homo sapiens,METRO5554_Kidney,,,,,female,,no,,,,,,SRA551684,,public,F117B7DA362B89E87C4A673EA7B506BE,2B657BFF067C3080082EF6881E5FD87E
SRR3535333,2016-08-03 16:34:12,2016-05-17 13:39:58,32338387,1649257737,0,51,814,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003452/SRR3535333,SRX1769659,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP075264,PRJNA321841,2,321841,SRS1442216,SAMN05004621,simple,9606,Homo sapiens,GSM2154964,,,,,,,no,,,,,GEO,SRA426405,,public,58C320688042BFF47A97A69E8BF74D6B,05BBB1895E82D35A135B50CAAD4DD785
SRR1662068,2014-11-28 11:07:08,2014-11-24 18:21:51,4000000,400000000,4000000,100,259,,https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/001623/SRR1662068,SRX767311,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer,SRP050223,PRJNA268382,2,268382,SRS751957,SAMN03219206,simple,9606,Homo sapiens,GSM1553423,,,,,,,no,,,,,GEO,SRA204397,,public,D3F59AC5B8C19AEFECC47CBF25C8413A,93F7951DFFF8083C18D8A2397C0B53B4
SRR5174571,2017-03-12 12:13:04,2017-01-13 12:15:19,1573163,157316300,1573163,100,65,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/005053/SRR5174571,SRX2490833,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP096727,PRJNA361254,2,361254,SRS1920764,SAMN06229254,simple,9606,Homo sapiens,GSM2456373,,,,,,,no,,,,,GEO,SRA527201,,public,0C2A5C38A05921E6F7E9CB6E3119D94C,F82FBF31527F87C06E3A7DAA821CD118
ERR863760,2015-04-24 07:03:49,2015-04-24 07:12:50,22643310,4573948620,22643310,202,3023,,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR863/ERR863760,ERX943404,unspecified,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP010142,PRJEB9083,,281804,ERS701686,SAMEA3340193,simple,9606,Homo sapiens,HRM_BreastCancer_Tumor_RNASeq14,,,,,,,no,,,,,JIHYUN_LEE,ERA432599,,public,ECA7501C3638E480B18C0DCF59D8540C,B6868534C2A643D7585C4F53D50923AE
SRR3241343,2016-11-14 16:21:17,2016-03-18 17:23:19,4000000,168000000,0,42,104,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003165/SRR3241343,SRX1643982,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP072038,PRJNA315704,2,315704,SRS1349882,SAMN04569007,simple,9606,Homo sapiens,GSM2094770,,,,,,,no,,,,,GEO,SRA387730,,public,9678EB9D007FF957ED0F6795BEA6B71D,A582EF70BF0A1442A2147B3A6E88325F
ERR863516,2015-06-27 08:08:54,2015-06-27 04:12:41,34823905,1775654659,0,50,681,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR863/ERR863516,ERX943166,401_IFNL4_6_a,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP010227,PRJEB9148,,287599,ERS710247,SAMEA3355946,simple,9606,Homo sapiens,401_IFNL4_6_a,,,,,,,no,,,,,"HZI - HELMHOLTZ CENTRE FOR INFECTION RESEARCH, BRA",ERA432406,,public,1F395916C565CADEDC4FCCDBB65E2EC7,7B82CB4B75F9D57B125121361ADCFB2A
SRR2003808,2015-05-20 16:35:04,2015-04-30 17:00:42,352169,16199774,0,46,9,,https://sra-download.ncbi.nlm.nih.gov/traces/sra28/SRR/001956/SRR2003808,SRX1014858,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP057852,PRJNA282757,2,282757,SRS926508,SAMN03577741,simple,9606,Homo sapiens,GSM1671932,,,,,,,no,,,,,GEO,SRA265255,,public,C0FF87C8C4CAF0384D8AE0231DB38755,44DDCD313DA5D565FE72F95C7238BD28
SRR1544482,2015-02-04 02:05:44,2014-08-12 12:54:17,36557867,7384689134,36557867,202,4744,,https://sra-download.ncbi.nlm.nih.gov/traces/sra7/SRR/001508/SRR1544482,SRX675932,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045441,PRJNA258058,2,258058,SRS679537,SAMN02983116,simple,9606,Homo sapiens,GSM1473767,,,,,,,no,,,,,GEO,SRA178982,,public,7508BEF876FA17F5B74860CA86A74A28,7B6FDBABB4BAECF9EF2665D2A61F8D70
ERR1473162,2016-10-13 11:21:40,2016-10-13 22:01:57,49347393,9869478600,49347393,200,4288,,https://sra-download.ncbi.nlm.nih.gov/traces/era17/ERR/ERR1473/ERR1473162,ERX1544284,HDBR423,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,100,50,ILLUMINA,Illumina HiSeq 2000,ERP016243,PRJEB14594,,348211,ERS1221558,SAMEA4050448,simple,9606,Homo sapiens,E-MTAB-4840:HDBR423,,,,,,,no,,,,,HDBR - www.HDBR.org,ERA664469,,public,4AB1F085BAC560A2EB7A676A852411A3,500A40E7B93A9954CA085F87F3CDDD8D
