Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1782995,2015-02-03 22:20:45,2015-02-03 22:16:32,15615862,780793100,0,50,538,,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/001741/SRR1782995,SRX862037,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042228,PRJNA248469,2,248469,SRS833310,SAMN03323244,simple,9606,Homo sapiens,GSM1598718,,,,,,,no,,,,,GEO,SRA166887,,public,64A6A0FCD948A21922F74E7A4299E21D,BCEBDF3B6D96F91EF8F6C328F001A28C
SRR2015724,2016-01-18 08:49:13,2015-05-11 18:01:55,30020489,6064138778,30020489,202,3433,,https://sra-download.ncbi.nlm.nih.gov/traces/sra28/SRR/001968/SRR2015724,SRX1022868,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932673,SAMN03651538,simple,9606,Homo sapiens,GSM1679659,,,,,,,no,,,,,GEO,SRA267627,,public,E90A0B972F245A77DD7D6A99B442B985,02C1B2AE7577DE717BBED879D278FD6C
SRR2954792,2015-11-27 13:39:15,2015-11-24 08:46:34,27860044,5572008800,27860044,200,3020,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002885/SRR2954792,SRX1447287,LIVERWTS004,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP066596,PRJNA301663,,301663,SRS1175212,SAMN04254307,simple,9606,Homo sapiens,liver_WTS,,,,,not collected,,no,,,,,,SRA313213,,public,01BEA7F36BC31DF302D9B707320AD8A0,A2A3309FDFAED83D85ADD95154876A84
SRR1518364,2014-07-22 00:00:00,2014-07-17 18:49:29,25860892,1318905492,0,51,922,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/001482/SRR1518364,SRX655514,,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044391,PRJNA255448,,255448,SRS661458,SAMN02919267,simple,9606,Homo sapiens,RNA.eHAP.A11.C636,,,,,male,,no,,,,,CENTER FOR MOLECULAR MEDICINE,SRA175432,,public,97BA020DBD65068D9F9DAA0927A33D1F,FB96CA857B91C8A17E61992876A9F126
SRR1725965,2015-06-01 16:33:11,2014-12-19 10:48:10,29689964,1484498200,0,50,1008,,https://sra-download.ncbi.nlm.nih.gov/traces/sra24/SRR/001685/SRR1725965,SRX818251,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051368,PRJNA270816,2,270816,SRS798308,SAMN03268999,simple,9606,Homo sapiens,GSM1565965,,,,,,,no,,,,,GEO,SRA219049,,public,72738A829101B58C05899F7552EF37C3,5A16B35DCAF8169879C8D07B32E8D58B
SRR2481154,2016-01-28 00:40:13,2015-09-22 12:06:05,31454583,1572729150,0,50,919,,https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/002423/SRR2481154,SRX1272391,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP063980,PRJNA296592,2,296592,SRS1079477,SAMN04100716,simple,9606,Homo sapiens,GSM1890703,,,,,,,no,,,,,GEO,SRA300100,,public,65101DD79881D2E0FC253DB2F713E89E,2A80BA60A7731CB4ADE966EDFCF89B0B
SRR2018247,2016-05-15 00:00:00,2015-05-13 12:22:17,27189960,4132873920,27189960,152,2751,,https://sra-download.ncbi.nlm.nih.gov/traces/sra28/SRR/001970/SRR2018247,SRX1024943,,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,175,70,ILLUMINA,Illumina HiSeq 2000,SRP057793,PRJNA282597,,282597,SRS934197,SAMN03611575,simple,9606,Homo sapiens,M993,,,,,male,,no,,,,,INSTITUT BERGONIE,SRA266917,,public,B6B8643ADEB0460EA50E21ACF2628316,EE716C518BA701BE74FB289F09A99D97
SRR2972404,2016-09-26 18:34:20,2015-12-03 13:00:28,1228604,309608208,1228604,252,95,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/002902/SRR2972404,SRX1461773,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP066963,PRJNA304993,2,304993,SRS1188590,SAMN04313379,simple,9606,Homo sapiens,GSM1962667,,,,,,,no,,,,,GEO,SRA314792,,public,E2A0776EEFE920E539ECA35627B9448D,C94F591AEF461AE17A64E198932611AE
SRR1700025,2015-06-24 13:03:30,2014-12-09 16:04:37,6436212,328246812,0,51,188,,https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/001660/SRR1700025,SRX802549,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP050992,PRJNA269761,2,269761,SRS784709,SAMN03256766,simple,9606,Homo sapiens,GSM1562538,,,,,,,no,,,,,GEO,SRA212783,,public,9A2FD9B3A6E4B0D08EDFAC5A4C8AC618,A0B33783A568C3604B33B04C694FE449
ERR1737954,2016-11-26 11:34:29,2016-11-28 15:30:52,913,228250,913,250,0,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/era16/ERR/ERR1737/ERR1737954,ERX1807580,NT852279H,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,850,0,ILLUMINA,Illumina HiSeq 2500,ERP016000,PRJEB14362,,325750,ERS1394339,SAMEA4495160,simple,9606,Homo sapiens,SAMEA4495160,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA767147,,public,192F6805E9DA37A57B706710106B2C65,5A0CE6D056EF423141454C10C6071923
ERR1737951,2016-11-26 11:34:29,2016-11-28 15:30:50,4397,1099250,4397,250,0,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/era16/ERR/ERR1737/ERR1737951,ERX1807577,NT852276E,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,850,0,ILLUMINA,Illumina HiSeq 2500,ERP016000,PRJEB14362,,325750,ERS1394336,SAMEA4495157,simple,9606,Homo sapiens,SAMEA4495157,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA767147,,public,4C7C8136D643D73A858E6908B3424F73,A860661BD21859546ACC8BB69C0810EA
SRR2963836,2017-01-19 16:24:32,2015-11-30 14:01:43,168944,33788800,168944,200,21,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002894/SRR2963836,SRX1454233,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP066781,PRJNA304408,2,304408,SRS1182335,SAMN04300042,simple,9606,Homo sapiens,GSM1956025,,,,,,,no,,,,,GEO,SRA314130,,public,515706A698152F055B6C575B54DCC528,2CD3C68F46322BFE7A7FC09097721E7C
SRR5168643,2017-01-12 17:40:12,2017-01-11 18:22:34,2487533,497506600,2487533,200,250,,https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/005047/SRR5168643,SRX2485443,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074894,PRJNA321420,2,321420,SRS1915648,SAMN06218213,simple,9606,Homo sapiens,GSM2453935,,,,,,,no,,,,,GEO,SRA425020,,public,476B93B2086E6B65FEBCCFCDD15D6D46,9CDC5C378233A64C3D3A7E38A329D603
SRR2963807,2017-01-19 16:24:32,2015-11-30 12:01:44,426898,85379600,426898,200,56,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002894/SRR2963807,SRX1454218,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP066781,PRJNA304408,2,304408,SRS1182351,SAMN04300027,simple,9606,Homo sapiens,GSM1956010,,,,,,,no,,,,,GEO,SRA314130,,public,CA5423F2BE6F295DC64548BC24D77AE0,B4E8EB5D145CA0A4E311C50701843B84
SRR5413166,2017-04-18 10:56:09,2017-04-04 11:51:45,10610485,806396860,0,76,449,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005286/SRR5413166,SRX2705117,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP103009,PRJNA381596,2,381596,SRS2098821,SAMN06681225,simple,9606,Homo sapiens,GSM2563640,,,,,,,no,,,,,GEO,SRA551465,,public,15C2344662EF8C942EB55EFF98EC809D,4EF7F4E11EAA236884B3A690BCD327DE
SRR3170168,2017-02-06 11:29:06,2016-02-16 10:43:56,38538353,7784747306,38538353,202,3686,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003095/SRR3170168,SRX1585295,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP070148,PRJNA312169,2,312169,SRS1305263,SAMN04504382,simple,9606,Homo sapiens,GSM2061704,,,,,,,no,,,,,GEO,SRA353998,,public,6C8156879A5DD3480F2B74807D7342CE,4F03D00EF267B1A40863D79B0E895856
SRR1782714,2015-02-03 20:11:42,2015-02-03 20:08:02,7581777,379088850,0,50,264,,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/001740/SRR1782714,SRX861756,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP042228,PRJNA248469,2,248469,SRS833030,SAMN03323144,simple,9606,Homo sapiens,GSM1598437,,,,,,,no,,,,,GEO,SRA166887,,public,86B84328D6975753F561766950217E49,5D8081529DFA21FB0C116D5762A7FA02
ERR1841062,2017-02-21 13:17:30,2017-02-22 10:31:53,36768787,5515318050,36768787,150,1005,GRCh38,https://sra-download.ncbi.nlm.nih.gov/traces/era18/ERR/ERR1841/ERR1841062,ERX1903039,U937 BR2 PMA+LPS_RNA_p,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,150,25,ILLUMINA,Illumina HiSeq 2500,ERP018533,PRJEB16680,,350457,ERS1560828,SAMEA92035168,simple,9606,Homo sapiens,E-MTAB-51911487254392:U937 BR2 PMA+LPS_RNA,,,,,,,no,,,,,Carl Fishwick,ERA814542,,public,0F8D656F0599FA7D7DB1D688B4FD3EC2,AE9AFD4957F349973D4F18A6942CF4B3
